,clipname,id,bestframe,category,pcd_pillar
6924,S_Clip_01431_11,2,10,ROAD_SIGN,2048
6925,S_Clip_01432_11,2,99,ROAD_SIGN,2048
6926,S_Clip_01438_11,2,100,ROAD_SIGN,2048
6927,S_Clip_01442_11,3,84,ROAD_SIGN,2048
6928,S_Clip_01444_11,32,99,ROAD_SIGN,2048
6929,S_Clip_01449_11,7,6,ROAD_SIGN,2048
6930,S_Clip_01449_11,8,80,ROAD_SIGN,2048
6931,S_Clip_01450_11,2,33,ROAD_SIGN,2048
6932,S_Clip_01450_11,3,31,ROAD_SIGN,2048
6933,S_Clip_01451_15,16,89,ROAD_SIGN,2048
6934,S_Clip_01451_15,18,83,ROAD_SIGN,2048
6935,S_Clip_01453_11,2,100,ROAD_SIGN,2048
6936,S_Clip_01456_11,2,55,ROAD_SIGN,2048
6937,S_Clip_01457_11,4,97,ROAD_SIGN,2048
6938,S_Clip_01458_11,2,30,ROAD_SIGN,2048
6939,S_Clip_01459_11,2,92,ROAD_SIGN,2048
6940,S_Clip_01459_11,3,57,ROAD_SIGN,2048
6941,S_Clip_01479_11,2,81,ROAD_SIGN,2048
6942,S_Clip_01483_11,1,10,ROAD_SIGN,2048
6943,S_Clip_01505_11,1,89,ROAD_SIGN,2048
6944,S_Clip_01573_11,1,46,ROAD_SIGN,2048
6945,S_Clip_01573_11,2,100,ROAD_SIGN,2048
6946,S_Clip_01573_11,3,100,ROAD_SIGN,2048
6947,S_Clip_01573_11,4,95,ROAD_SIGN,2048
6948,S_Clip_01573_11,5,1,ROAD_SIGN,2048
6949,S_Clip_01583_11,10,58,ROAD_SIGN,2048
6950,S_Clip_01584_11,2,12,ROAD_SIGN,2048
6951,S_Clip_01584_11,3,65,ROAD_SIGN,2048
6952,S_Clip_01584_11,4,100,ROAD_SIGN,2048
6953,S_Clip_01585_11,2,6,ROAD_SIGN,2048
6954,S_Clip_01585_11,4,41,ROAD_SIGN,2048
6955,S_Clip_01586_11,2,14,ROAD_SIGN,2048
6956,S_Clip_01589_11,3,38,ROAD_SIGN,2048
6957,S_Clip_01589_11,4,42,ROAD_SIGN,2048
6958,S_Clip_01589_11,5,72,ROAD_SIGN,2048
6959,S_Clip_01589_11,7,98,ROAD_SIGN,2048
6960,S_Clip_01590_11,3,24,ROAD_SIGN,2048
6961,S_Clip_01590_11,4,5,ROAD_SIGN,2048
6962,S_Clip_01590_11,5,13,ROAD_SIGN,2048
6963,S_Clip_01590_11,6,92,ROAD_SIGN,2048
6964,S_Clip_01593_11,2,93,ROAD_SIGN,2048
6965,S_Clip_01593_11,4,33,ROAD_SIGN,2048
6966,S_Clip_01597_11,2,86,ROAD_SIGN,2048
6967,S_Clip_01597_11,3,95,ROAD_SIGN,2048
6968,S_Clip_01599_14,3,4,ROAD_SIGN,2048
6969,S_Clip_01599_14,4,78,ROAD_SIGN,2048
6970,S_Clip_01601_11,2,32,ROAD_SIGN,2048
6971,S_Clip_01601_11,3,93,ROAD_SIGN,2048
6972,S_Clip_01604_11,1,86,ROAD_SIGN,2048
6973,S_Clip_01609_11,2,82,ROAD_SIGN,2048
6974,S_Clip_01610_11,2,99,ROAD_SIGN,2048
6975,S_Clip_01610_11,3,90,ROAD_SIGN,2048
6976,S_Clip_01618_11,2,4,ROAD_SIGN,2048
6977,S_Clip_01620_11,2,81,ROAD_SIGN,2048
6978,S_Clip_01620_11,3,92,ROAD_SIGN,2048
6979,S_Clip_01622_11,2,61,ROAD_SIGN,2048
6980,S_Clip_01626_11,2,52,ROAD_SIGN,2048
6981,S_Clip_01626_11,3,82,ROAD_SIGN,2048
6982,S_Clip_01626_11,4,79,ROAD_SIGN,2048
6983,S_Clip_01631_11,2,30,ROAD_SIGN,2048
6984,S_Clip_01632_11,3,42,ROAD_SIGN,2048
6985,S_Clip_01632_11,5,97,ROAD_SIGN,2048
6986,S_Clip_01634_11,3,45,ROAD_SIGN,2048
6987,S_Clip_01635_11,3,99,ROAD_SIGN,2048
6988,S_Clip_01642_11,2,67,ROAD_SIGN,2048
6989,S_Clip_01643_11,1,98,ROAD_SIGN,2048
6990,S_Clip_01643_11,2,93,ROAD_SIGN,2048
6991,S_Clip_01644_11,2,12,ROAD_SIGN,2048
6992,S_Clip_01645_14,2,1,ROAD_SIGN,2048
6993,S_Clip_01649_11,2,100,ROAD_SIGN,2048
6994,S_Clip_01661_11,4,88,ROAD_SIGN,2048
6995,S_Clip_01662_11,2,68,ROAD_SIGN,2048
6996,S_Clip_01664_11,2,7,ROAD_SIGN,2048
6997,S_Clip_01664_11,3,93,ROAD_SIGN,2048
6998,S_Clip_01669_11,2,91,ROAD_SIGN,2048
6999,S_Clip_01671_11,3,72,ROAD_SIGN,2048
7000,S_Clip_01671_11,4,51,ROAD_SIGN,2048
7001,S_Clip_01671_11,6,94,ROAD_SIGN,2048
7002,S_Clip_01675_11,3,83,ROAD_SIGN,2048
7003,S_Clip_01697_11,2,56,ROAD_SIGN,2048
7004,S_Clip_01697_11,3,96,ROAD_SIGN,2048
7005,S_Clip_01700_11,2,39,ROAD_SIGN,2048
7006,S_Clip_01709_11,2,23,ROAD_SIGN,2048
7007,S_Clip_01710_11,2,94,ROAD_SIGN,2048
7008,S_Clip_01711_11,2,36,ROAD_SIGN,2048
7009,S_Clip_01715_11,4,41,ROAD_SIGN,2048
7010,S_Clip_01723_11,7,23,ROAD_SIGN,2048
7011,S_Clip_01725_11,2,21,ROAD_SIGN,2048
7012,S_Clip_01725_11,3,36,ROAD_SIGN,2048
7013,S_Clip_01733_11,3,7,ROAD_SIGN,2048
7014,S_Clip_01739_11,2,35,ROAD_SIGN,2048
7015,S_Clip_01742_11,2,98,ROAD_SIGN,2048
7016,S_Clip_01743_11,2,81,ROAD_SIGN,2048
7017,S_Clip_01744_11,4,72,ROAD_SIGN,2048
7018,S_Clip_01745_11,2,91,ROAD_SIGN,2048
7019,S_Clip_01746_11,8,98,ROAD_SIGN,2048
7020,S_Clip_01747_11,8,78,ROAD_SIGN,2048
7021,S_Clip_01756_11,1,15,ROAD_SIGN,2048
7022,S_Clip_01756_11,4,91,ROAD_SIGN,2048
7023,S_Clip_01757_11,2,31,ROAD_SIGN,2048
7024,S_Clip_01759_11,2,73,ROAD_SIGN,2048
7025,S_Clip_01759_11,3,100,ROAD_SIGN,2048
7026,S_Clip_01760_11,3,6,ROAD_SIGN,2048
7027,S_Clip_01761_11,5,100,ROAD_SIGN,2048
7028,S_Clip_01775_14,3,99,ROAD_SIGN,2048
7029,S_Clip_01776_14,3,93,ROAD_SIGN,2048
7030,S_Clip_01777_14,3,74,ROAD_SIGN,2048
7031,S_Clip_01778_14,3,54,ROAD_SIGN,2048
7032,S_Clip_01779_14,3,39,ROAD_SIGN,2048
7033,S_Clip_01784_14,5,87,ROAD_SIGN,2048
7034,S_Clip_01785_14,4,37,ROAD_SIGN,2048
7035,S_Clip_01785_14,9,99,ROAD_SIGN,2048
7036,S_Clip_01793_11,2,96,ROAD_SIGN,2048
7037,S_Clip_01794_11,3,63,ROAD_SIGN,2048
7038,S_Clip_01794_11,4,55,ROAD_SIGN,2048
7039,S_Clip_01794_11,6,87,ROAD_SIGN,2048
7040,S_Clip_01795_11,7,21,ROAD_SIGN,2048
7041,S_Clip_01795_11,8,17,ROAD_SIGN,2048
7042,S_Clip_01795_11,9,86,ROAD_SIGN,2048
7043,S_Clip_02183_14,15,94,ROAD_SIGN,2048
7044,S_Clip_02184_14,5,18,ROAD_SIGN,2048
7045,S_Clip_02184_14,6,99,ROAD_SIGN,2048
7046,S_Clip_02192_11,1,73,ROAD_SIGN,2048
7047,S_Clip_02193_11,5,90,ROAD_SIGN,2048
7048,S_Clip_02194_11,2,63,ROAD_SIGN,2048
7049,S_Clip_02195_11,2,44,ROAD_SIGN,2048
7050,S_Clip_02200_11,3,85,ROAD_SIGN,2048
7051,S_Clip_02201_11,9,79,ROAD_SIGN,2048
7052,S_Clip_02213_11,2,63,ROAD_SIGN,2048
7053,S_Clip_02217_11,2,67,ROAD_SIGN,2048
7054,S_Clip_03184_11,1,23,ROAD_SIGN,2048
7055,S_Clip_03185_11,2,6,ROAD_SIGN,2048
7056,S_Clip_03199_14,4,7,ROAD_SIGN,2048
7057,S_Clip_03199_14,5,56,ROAD_SIGN,2048
7058,S_Clip_03199_14,6,100,ROAD_SIGN,2048
7059,S_Clip_03200_14,4,1,ROAD_SIGN,2048
7060,S_Clip_03200_14,5,46,ROAD_SIGN,2048
7061,S_Clip_03200_14,6,90,ROAD_SIGN,2048
7062,S_Clip_03201_14,5,36,ROAD_SIGN,2048
7063,S_Clip_03201_14,6,94,ROAD_SIGN,2048
7064,S_Clip_03202_14,5,26,ROAD_SIGN,2048
7065,S_Clip_03202_14,6,84,ROAD_SIGN,2048
7066,S_Clip_03203_14,5,17,ROAD_SIGN,2048
7067,S_Clip_03203_14,6,75,ROAD_SIGN,2048
7068,S_Clip_04209_14,2,93,ROAD_SIGN,2048
7069,S_Clip_04210_14,2,91,ROAD_SIGN,2048
7070,S_Clip_04211_14,2,82,ROAD_SIGN,2048
7071,S_Clip_04214_14,3,44,ROAD_SIGN,2048
7072,S_Clip_05314_14,3,10,ROAD_SIGN,2048
7073,S_Clip_05356_14,5,2,ROAD_SIGN,2048
7074,S_Clip_05356_14,7,3,ROAD_SIGN,2048
7075,S_Clip_05357_14,4,97,ROAD_SIGN,2048
7076,S_Clip_05357_14,5,90,ROAD_SIGN,2048
7077,S_Clip_05358_14,4,84,ROAD_SIGN,2048
7078,S_Clip_05358_14,5,84,ROAD_SIGN,2048
7079,S_Clip_05359_14,4,67,ROAD_SIGN,2048
7080,S_Clip_05359_14,5,76,ROAD_SIGN,2048
7081,S_Clip_05367_14,3,100,ROAD_SIGN,2048
7082,S_Clip_05368_14,3,86,ROAD_SIGN,2048
7083,S_Clip_05369_14,5,88,ROAD_SIGN,2048
7084,S_Clip_05370_14,3,65,ROAD_SIGN,2048
7085,S_Clip_05371_14,3,49,ROAD_SIGN,2048
7086,S_Clip_05372_14,3,33,ROAD_SIGN,2048
7087,S_Clip_05373_14,5,100,ROAD_SIGN,2048
7088,S_Clip_05373_14,6,100,ROAD_SIGN,2048
7089,S_Clip_05373_14,7,5,ROAD_SIGN,2048
7090,S_Clip_05374_14,5,100,ROAD_SIGN,2048
7091,S_Clip_05374_14,6,87,ROAD_SIGN,2048
7092,S_Clip_05374_14,7,1,ROAD_SIGN,2048
7093,S_Clip_05375_14,5,84,ROAD_SIGN,2048
7094,S_Clip_05375_14,6,69,ROAD_SIGN,2048
7095,S_Clip_05379_11,3,28,ROAD_SIGN,2048
7096,S_Clip_05379_11,4,37,ROAD_SIGN,2048
7097,S_Clip_05387_11,1,25,ROAD_SIGN,2048
7098,S_Clip_05423_15,1,1,ROAD_SIGN,2048
7099,S_Clip_05442_11,2,19,ROAD_SIGN,2048
7100,S_Clip_05442_11,3,59,ROAD_SIGN,2048
7101,S_Clip_05458_14,5,88,ROAD_SIGN,2048
7102,S_Clip_05458_14,6,97,ROAD_SIGN,2048
7103,S_Clip_05459_14,3,35,ROAD_SIGN,2048
7104,S_Clip_05459_14,5,91,ROAD_SIGN,2048
7105,S_Clip_05459_14,6,64,ROAD_SIGN,2048
7106,S_Clip_05482_11,2,13,ROAD_SIGN,2048
7107,S_Clip_05483_11,2,4,ROAD_SIGN,2048
7108,S_Clip_05510_11,2,9,ROAD_SIGN,2048
7109,S_Clip_05510_11,4,87,ROAD_SIGN,2048
7110,S_Clip_05512_11,2,1,ROAD_SIGN,2048
7111,S_Clip_05512_11,3,98,ROAD_SIGN,2048
7112,S_Clip_05513_11,2,100,ROAD_SIGN,2048
7113,S_Clip_05556_14,3,32,ROAD_SIGN,2048
7114,S_Clip_05557_14,3,89,ROAD_SIGN,2048
7115,S_Clip_05557_14,4,72,ROAD_SIGN,2048
7116,S_Clip_05557_14,5,96,ROAD_SIGN,2048
7117,S_Clip_05557_14,6,99,ROAD_SIGN,2048
7118,S_Clip_05558_14,2,88,ROAD_SIGN,2048
7119,S_Clip_05565_14,2,38,ROAD_SIGN,2048
7120,S_Clip_05565_14,3,27,ROAD_SIGN,2048
7121,S_Clip_05565_14,4,87,ROAD_SIGN,2048
7122,S_Clip_05577_15,21,79,ROAD_SIGN,2048
7123,S_Clip_05578_15,18,33,ROAD_SIGN,2048
7124,S_Clip_05578_15,25,27,ROAD_SIGN,2048
7125,S_Clip_05579_15,15,87,ROAD_SIGN,2048
7126,S_Clip_05579_15,16,89,ROAD_SIGN,2048
7127,S_Clip_05580_15,9,85,ROAD_SIGN,2048
7128,S_Clip_05580_15,13,96,ROAD_SIGN,2048
7129,S_Clip_05581_15,8,34,ROAD_SIGN,2048
7130,S_Clip_05581_15,10,98,ROAD_SIGN,2048
7131,S_Clip_05582_15,7,79,ROAD_SIGN,2048
7132,S_Clip_05582_15,8,90,ROAD_SIGN,2048
7133,S_Clip_05583_15,7,50,ROAD_SIGN,2048
7134,S_Clip_05583_15,8,62,ROAD_SIGN,2048
7135,S_Clip_05584_15,11,14,ROAD_SIGN,2048
7136,S_Clip_05585_15,10,80,ROAD_SIGN,2048
7137,S_Clip_05585_15,17,97,ROAD_SIGN,2048
7138,S_Clip_05586_15,3,92,ROAD_SIGN,2048
7139,S_Clip_05587_15,1,29,ROAD_SIGN,2048
7140,S_Clip_05587_15,10,99,ROAD_SIGN,2048
7141,S_Clip_05588_15,6,90,ROAD_SIGN,2048
7142,S_Clip_05588_15,31,9,ROAD_SIGN,2048
7143,S_Clip_05608_15,50,3,ROAD_SIGN,2048
7144,S_Clip_05609_15,21,3,ROAD_SIGN,2048
7145,S_Clip_05624_15,23,31,ROAD_SIGN,2048
7146,S_Clip_05625_15,25,17,ROAD_SIGN,2048
7147,S_Clip_05636_11,15,80,ROAD_SIGN,2048
7148,S_Clip_05637_15,5,56,ROAD_SIGN,2048
7149,S_Clip_05638_15,13,46,ROAD_SIGN,2048
7150,S_Clip_05647_15,88,92,ROAD_SIGN,2048
7151,S_Clip_05648_15,20,4,ROAD_SIGN,2048
7152,S_Clip_05648_15,46,96,ROAD_SIGN,2048
7153,S_Clip_05650_11,32,30,ROAD_SIGN,2048
7154,S_Clip_05650_11,48,99,ROAD_SIGN,2048
7155,S_Clip_05651_11,29,64,ROAD_SIGN,2048
7156,S_Clip_05651_11,45,100,ROAD_SIGN,2048
7157,S_Clip_05652_11,8,36,ROAD_SIGN,2048
7158,S_Clip_05653_11,6,63,ROAD_SIGN,2048
7159,S_Clip_05680_11,5,34,ROAD_SIGN,2048
7160,S_Clip_05701_11,11,66,ROAD_SIGN,2048
7161,S_Clip_05702_11,13,52,ROAD_SIGN,2048
7162,S_Clip_05703_11,22,40,ROAD_SIGN,2048
7163,S_Clip_05704_11,22,26,ROAD_SIGN,2048
7164,S_Clip_05705_11,1,15,ROAD_SIGN,2048
7165,S_Clip_05706_11,1,2,ROAD_SIGN,2048
7166,S_Clip_05707_11,6,1,ROAD_SIGN,2048
7167,S_Clip_05712_11,3,34,ROAD_SIGN,2048
7168,S_Clip_05712_11,21,99,ROAD_SIGN,2048
7169,S_Clip_05713_11,2,6,ROAD_SIGN,2048
7170,S_Clip_05713_11,3,9,ROAD_SIGN,2048
7171,S_Clip_05713_11,4,30,ROAD_SIGN,2048
7172,S_Clip_05713_11,17,98,ROAD_SIGN,2048
7173,S_Clip_05734_11,2,2,ROAD_SIGN,2048
7174,S_Clip_05734_11,16,81,ROAD_SIGN,2048
7175,S_Clip_05735_11,13,84,ROAD_SIGN,2048
7176,S_Clip_05736_11,23,70,ROAD_SIGN,2048
7177,S_Clip_05737_11,9,51,ROAD_SIGN,2048
7178,S_Clip_05741_15,17,25,ROAD_SIGN,2048
7179,S_Clip_05743_14,1,5,ROAD_SIGN,2048
7180,S_Clip_05743_14,4,89,ROAD_SIGN,2048
7181,S_Clip_05864_11,2,6,ROAD_SIGN,2048
7182,S_Clip_05864_11,3,97,ROAD_SIGN,2048
7183,S_Clip_05877_11,2,15,ROAD_SIGN,2048
7184,S_Clip_05877_11,17,4,ROAD_SIGN,2048
7185,S_Clip_05877_11,18,3,ROAD_SIGN,2048
7186,S_Clip_05877_11,19,7,ROAD_SIGN,2048
7187,S_Clip_05877_11,20,77,ROAD_SIGN,2048
7188,S_Clip_05914_14,4,67,ROAD_SIGN,2048
7189,S_Clip_05914_14,5,48,ROAD_SIGN,2048
7190,S_Clip_05917_14,9,58,ROAD_SIGN,2048
7191,S_Clip_05917_14,10,97,ROAD_SIGN,2048
7192,S_Clip_05922_14,4,99,ROAD_SIGN,2048
7193,S_Clip_05922_14,5,43,ROAD_SIGN,2048
7194,S_Clip_05924_14,3,10,ROAD_SIGN,2048
7195,S_Clip_05924_14,4,13,ROAD_SIGN,2048
7196,S_Clip_05925_14,5,99,ROAD_SIGN,2048
7197,S_Clip_05952_15,11,31,ROAD_SIGN,2048
7198,S_Clip_06115_11,5,36,ROAD_SIGN,2048
7199,S_Clip_06115_11,6,100,ROAD_SIGN,2048
7200,S_Clip_06119_11,2,1,ROAD_SIGN,2048
7201,S_Clip_06122_11,4,24,ROAD_SIGN,2048
7202,S_Clip_06131_11,7,87,ROAD_SIGN,2048
7203,S_Clip_06132_11,4,1,ROAD_SIGN,2048
7204,S_Clip_06133_11,4,99,ROAD_SIGN,2048
7205,S_Clip_06134_11,4,64,ROAD_SIGN,2048
7206,S_Clip_06137_11,4,55,ROAD_SIGN,2048
7207,S_Clip_06138_11,1,6,ROAD_SIGN,2048
7208,S_Clip_06146_11,4,16,ROAD_SIGN,2048
7209,S_Clip_06149_11,4,6,ROAD_SIGN,2048
7210,S_Clip_06184_11,3,19,ROAD_SIGN,2048
7211,S_Clip_06184_11,4,76,ROAD_SIGN,2048
7212,S_Clip_06185_11,2,61,ROAD_SIGN,2048
7213,S_Clip_06185_11,3,52,ROAD_SIGN,2048
7214,S_Clip_06187_11,2,15,ROAD_SIGN,2048
7215,S_Clip_06187_11,3,35,ROAD_SIGN,2048
7216,S_Clip_06190_11,3,99,ROAD_SIGN,2048
7217,S_Clip_06191_11,2,3,ROAD_SIGN,2048
7218,S_Clip_06194_11,4,99,ROAD_SIGN,2048
7219,S_Clip_06195_11,4,50,ROAD_SIGN,2048
7220,S_Clip_06197_14,3,98,ROAD_SIGN,2048
7221,S_Clip_06198_11,3,95,ROAD_SIGN,2048
7222,S_Clip_06199_11,3,83,ROAD_SIGN,2048
7223,S_Clip_06200_11,4,70,ROAD_SIGN,2048
7224,S_Clip_06477_11,4,1,ROAD_SIGN,2048
7225,S_Clip_06479_11,4,96,ROAD_SIGN,2048
7226,S_Clip_06480_11,10,37,ROAD_SIGN,2048
7227,S_Clip_06480_11,11,39,ROAD_SIGN,2048
7228,S_Clip_06480_11,12,73,ROAD_SIGN,2048
7229,S_Clip_06481_11,4,48,ROAD_SIGN,2048
7230,S_Clip_06481_11,5,43,ROAD_SIGN,2048
7231,S_Clip_06481_11,6,54,ROAD_SIGN,2048
7232,S_Clip_06487_11,4,52,ROAD_SIGN,2048
7233,S_Clip_06487_11,5,80,ROAD_SIGN,2048
7234,S_Clip_06491_11,4,97,ROAD_SIGN,2048
7235,S_Clip_06492_11,4,2,ROAD_SIGN,2048
7236,S_Clip_06512_11,2,39,ROAD_SIGN,2048
7237,S_Clip_06513_11,2,40,ROAD_SIGN,2048
7238,S_Clip_06513_11,3,91,ROAD_SIGN,2048
7239,S_Clip_06513_11,4,94,ROAD_SIGN,2048
7240,S_Clip_06514_11,2,18,ROAD_SIGN,2048
7241,S_Clip_06514_11,3,17,ROAD_SIGN,2048
7242,S_Clip_06514_11,4,85,ROAD_SIGN,2048
7243,S_Clip_06519_11,2,70,ROAD_SIGN,2048
7244,S_Clip_06525_11,3,92,ROAD_SIGN,2048
7245,S_Clip_06543_11,2,100,ROAD_SIGN,2048
7246,S_Clip_06544_11,2,26,ROAD_SIGN,2048
7247,S_Clip_06544_11,3,50,ROAD_SIGN,2048
7248,S_Clip_06546_11,2,96,ROAD_SIGN,2048
7249,S_Clip_06571_15,9,1,ROAD_SIGN,2048
7250,S_Clip_06571_15,10,2,ROAD_SIGN,2048
7251,S_Clip_06571_15,30,87,ROAD_SIGN,2048
7252,S_Clip_06582_15,40,90,ROAD_SIGN,2048
7253,S_Clip_06583_15,2,4,ROAD_SIGN,2048
7254,S_Clip_06583_15,26,70,ROAD_SIGN,2048
7255,S_Clip_06583_15,32,17,ROAD_SIGN,2048
7256,S_Clip_06584_15,31,72,ROAD_SIGN,2048
7257,S_Clip_06589_15,12,56,ROAD_SIGN,2048
7258,S_Clip_06590_15,14,55,ROAD_SIGN,2048
7259,S_Clip_06590_15,27,81,ROAD_SIGN,2048
7260,S_Clip_06591_15,1,94,ROAD_SIGN,2048
7261,S_Clip_06591_15,18,43,ROAD_SIGN,2048
7262,S_Clip_06591_15,26,8,ROAD_SIGN,2048
7263,S_Clip_06592_15,8,1,ROAD_SIGN,2048
7264,S_Clip_06598_15,8,23,ROAD_SIGN,2048
7265,S_Clip_06598_15,12,40,ROAD_SIGN,2048
7266,S_Clip_06614_11,2,79,ROAD_SIGN,2048
7267,S_Clip_06614_11,3,98,ROAD_SIGN,2048
7268,S_Clip_06632_11,2,33,ROAD_SIGN,2048
7269,S_Clip_06639_11,2,99,ROAD_SIGN,2048
7270,S_Clip_06640_11,2,1,ROAD_SIGN,2048
7271,S_Clip_06645_11,2,41,ROAD_SIGN,2048
7272,S_Clip_06645_11,3,35,ROAD_SIGN,2048
7273,S_Clip_06645_11,4,100,ROAD_SIGN,2048
7274,S_Clip_06647_11,2,19,ROAD_SIGN,2048
7275,S_Clip_06875_14,2,79,ROAD_SIGN,2048
7276,S_Clip_06875_14,3,74,ROAD_SIGN,2048
7277,S_Clip_06875_14,8,91,ROAD_SIGN,2048
7278,S_Clip_06928_11,2,18,ROAD_SIGN,2048
7279,S_Clip_06928_11,4,74,ROAD_SIGN,2048
7280,S_Clip_06929_14,4,98,ROAD_SIGN,2048
7281,S_Clip_06929_14,5,100,ROAD_SIGN,2048
7282,S_Clip_06936_14,4,26,ROAD_SIGN,2048
7283,S_Clip_06936_14,5,52,ROAD_SIGN,2048
7284,S_Clip_06938_14,6,97,ROAD_SIGN,2048
7285,S_Clip_06938_14,7,97,ROAD_SIGN,2048
7286,S_Clip_06939_14,5,54,ROAD_SIGN,2048
7287,S_Clip_06940_14,3,2,ROAD_SIGN,2048
7288,S_Clip_06941_14,4,15,ROAD_SIGN,2048
7289,S_Clip_06941_14,5,15,ROAD_SIGN,2048
7290,S_Clip_06941_14,6,30,ROAD_SIGN,2048
7291,S_Clip_06941_14,7,57,ROAD_SIGN,2048
7292,S_Clip_06941_14,8,48,ROAD_SIGN,2048
7293,S_Clip_06942_14,7,1,ROAD_SIGN,2048
7294,S_Clip_06942_14,8,1,ROAD_SIGN,2048
7295,S_Clip_06945_14,5,37,ROAD_SIGN,2048
7296,S_Clip_06945_14,6,93,ROAD_SIGN,2048
7297,S_Clip_06945_14,7,43,ROAD_SIGN,2048
7298,S_Clip_06945_14,8,34,ROAD_SIGN,2048
7299,S_Clip_06946_14,6,24,ROAD_SIGN,2048
7300,S_Clip_06946_14,7,90,ROAD_SIGN,2048
7301,S_Clip_06946_14,8,96,ROAD_SIGN,2048
7302,S_Clip_06951_15,23,87,ROAD_SIGN,2048
7303,S_Clip_06951_15,26,77,ROAD_SIGN,2048
7304,S_Clip_07625_11,17,3,ROAD_SIGN,2048
7305,S_Clip_07641_15,2,16,ROAD_SIGN,2048
7306,S_Clip_07641_15,9,92,ROAD_SIGN,2048
7307,S_Clip_07642_15,3,1,ROAD_SIGN,2048
7308,S_Clip_07642_15,6,62,ROAD_SIGN,2048
7309,S_Clip_07643_11,3,1,ROAD_SIGN,2048
7310,S_Clip_07643_11,4,92,ROAD_SIGN,2048
7311,S_Clip_07693_15,1,1,ROAD_SIGN,2048
7312,S_Clip_07693_15,10,37,ROAD_SIGN,2048
7313,S_Clip_07693_15,11,96,ROAD_SIGN,2048
7314,S_Clip_07693_15,20,52,ROAD_SIGN,2048
7315,S_Clip_07694_15,23,2,ROAD_SIGN,2048
7316,S_Clip_07694_15,24,23,ROAD_SIGN,2048
7317,S_Clip_07694_15,25,2,ROAD_SIGN,2048
7318,S_Clip_07695_15,9,31,ROAD_SIGN,2048
7319,S_Clip_07695_15,10,51,ROAD_SIGN,2048
7320,S_Clip_07695_15,11,5,ROAD_SIGN,2048
7321,S_Clip_07699_11,2,1,ROAD_SIGN,2048
7322,S_Clip_07701_11,2,99,ROAD_SIGN,2048
7323,S_Clip_07710_15,14,98,ROAD_SIGN,2048
7324,S_Clip_07716_15,18,13,ROAD_SIGN,2048
7325,S_Clip_08017_13,5,2,ROAD_SIGN,2048
7326,S_Clip_08033_13,2,22,ROAD_SIGN,2048
7327,S_Clip_08034_13,2,24,ROAD_SIGN,2048
7328,S_Clip_08034_13,5,6,ROAD_SIGN,2048
7329,S_Clip_08035_13,1,7,ROAD_SIGN,2048
7330,S_Clip_08036_13,4,2,ROAD_SIGN,2048
7331,S_Clip_08037_13,3,1,ROAD_SIGN,2048
7332,S_Clip_08037_13,4,2,ROAD_SIGN,2048
7333,S_Clip_08051_17,1,26,ROAD_SIGN,2048
7334,S_Clip_08051_17,2,27,ROAD_SIGN,2048
7335,S_Clip_08051_17,3,15,ROAD_SIGN,2048
7336,S_Clip_08059_12,2,29,ROAD_SIGN,2048
7337,S_Clip_08060_12,3,23,ROAD_SIGN,2048
7338,S_Clip_08061_12,2,8,ROAD_SIGN,2048
7339,S_Clip_08062_12,2,2,ROAD_SIGN,2048
7340,S_Clip_08072_12,6,1,ROAD_SIGN,2048
7341,S_Clip_08365_17,1,24,ROAD_SIGN,2048
7342,S_Clip_08365_17,2,29,ROAD_SIGN,2048
7343,S_Clip_08366_17,1,30,ROAD_SIGN,2048
7344,S_Clip_08367_17,1,22,ROAD_SIGN,2048
7345,S_Clip_08390_13,1,2,ROAD_SIGN,2048
7346,S_Clip_08478_15,7,62,ROAD_SIGN,2048
7347,S_Clip_08479_15,44,49,ROAD_SIGN,2048
7348,S_Clip_08482_15,21,43,ROAD_SIGN,2048
7349,S_Clip_08482_15,22,76,ROAD_SIGN,2048
7350,S_Clip_08560_15,8,29,ROAD_SIGN,2048
7351,S_Clip_08560_15,13,41,ROAD_SIGN,2048
7352,S_Clip_08560_15,20,11,ROAD_SIGN,2048
7353,S_Clip_08561_15,6,100,ROAD_SIGN,2048
7354,S_Clip_08642_11,2,66,ROAD_SIGN,2048
7355,S_Clip_08642_11,3,100,ROAD_SIGN,2048
7356,S_Clip_08645_11,2,73,ROAD_SIGN,2048
7357,S_Clip_08645_11,3,83,ROAD_SIGN,2048
7358,S_Clip_08646_11,2,20,ROAD_SIGN,2048
7359,S_Clip_08650_11,2,47,ROAD_SIGN,2048
7360,S_Clip_08650_11,3,47,ROAD_SIGN,2048
7361,S_Clip_08651_11,2,73,ROAD_SIGN,2048
7362,S_Clip_08651_11,3,75,ROAD_SIGN,2048
7363,S_Clip_08651_11,4,99,ROAD_SIGN,2048
7364,S_Clip_08652_11,2,14,ROAD_SIGN,2048
7365,S_Clip_08687_11,2,46,ROAD_SIGN,2048
7366,S_Clip_08693_11,2,90,ROAD_SIGN,2048
7367,S_Clip_08742_15,29,77,ROAD_SIGN,2048
7368,S_Clip_09553_11,3,95,ROAD_SIGN,2048
7369,S_Clip_09556_14,5,76,ROAD_SIGN,2048
7370,S_Clip_09557_14,2,1,ROAD_SIGN,2048
7371,S_Clip_09558_14,4,100,ROAD_SIGN,2048
7372,S_Clip_09558_14,5,34,ROAD_SIGN,2048
7373,S_Clip_09559_11,2,89,ROAD_SIGN,2048
